date,ret
2022-10-25,0.022950278712962784
2022-10-26,-0.009877158883741556
2022-10-27,0.0007295299456884009
2022-10-28,0.02074548044054301
2022-10-31,0.015226546126132667
2022-11-01,0.0017710421314033836
2022-11-02,-0.013867513708949907
2022-11-03,0.009128492538985667
2022-11-04,0.009864474266734943
2022-11-07,-0.011598237721822547
2022-11-08,-0.012155514084733008
2022-11-09,-0.04135785740958685
2022-11-10,0.05781709988176208
2022-11-11,0.011118042825498343
2022-11-14,-0.0063699396813593386
2022-11-15,0.028476513783818713
2022-11-16,-0.02025226987433663
2022-11-17,-0.00035415692889746546
2022-11-18,0.004414061739036057
2022-11-21,-0.01828595716249446
2022-11-22,0.016877264682586202
2022-11-23,0.013478022525320387
2022-11-25,0.003669707422501556
2022-11-28,-0.0228613225404814
2022-11-29,-0.005149332943895346
2022-11-30,0.051932614277610374
2022-12-01,-0.0010005968901893039
2022-12-02,0.008336443684958006
2022-12-05,-0.020094406311890925
2022-12-06,-0.021061619879400695
2022-12-07,-0.0035823183208596333
2022-12-08,0.007648266717793472
2022-12-09,-0.022224824912677788
2022-12-12,0.011611465888944583
2022-12-13,0.004997447884916418
2022-12-14,0.0027215467214012036
2022-12-15,-0.01728078621268462
2022-12-16,-0.009105858882633277
2022-12-19,-0.012431126191045638
2022-12-20,0.010146280032405652
2022-12-21,0.01646049828142069
2022-12-22,-0.02447656272711072
2022-12-23,0.004006228873566331
2022-12-27,-0.01397445299365732
2022-12-28,-0.012977767762410186
2022-12-29,0.01613696990444615
2022-12-30,-0.000746852928462205
2023-01-03,-0.007755032522129205
2023-01-04,0.012858669544361868
2023-01-05,-0.0020123715497807563
2023-01-06,0.03067560631619183
2023-01-09,-0.002440934461228122
2023-01-10,0.013684488462670376
2023-01-11,-0.0055205999016559705
2023-01-12,0.013492013342077476
2023-01-13,0.010578342568321188
2023-01-17,-0.0021819587223826983
2023-01-18,-0.011852993522108257
2023-01-19,-0.01542742288390536
2023-01-20,0.014876282634196632
2023-01-23,0.007465557403438754
2023-01-24,0.003068809551829311
2023-01-25,0.0004160795947878543
2023-01-26,0.006302702761156315
2023-01-27,-0.006430257819370018
2023-01-30,-0.015040630397585377
2023-01-31,0.01703697635131264
2023-02-01,0.013626535810907118
2023-02-02,-0.01146150151113366
2023-02-03,-0.0005107638743584559
2023-02-06,-0.0068861108252608345
2023-02-07,0.007090226505641616
2023-02-08,-0.003562663046497182
2023-02-09,-0.010210090558317824
2023-02-10,0.017653659025479454
2023-02-13,0.009660240887941646
2023-02-14,0.003943653132977781
2023-02-15,0.00190647610453622
2023-02-16,-0.007817817816573066
2023-02-17,-0.014426179548974606
2023-02-21,-0.015464816719053451
2023-02-22,-0.004642404286255192
2023-02-23,0.007422254027902543
2023-02-24,-0.00435082070863877
2023-02-27,0.006551285981593381
2023-02-28,-0.002972397812464462
2023-03-01,0.006722453000228709
2023-03-02,0.011537969306034356
2023-03-03,0.022949094952005065
2023-03-06,-0.009395263380164887
2023-03-07,-0.0097624659362213
2023-03-08,0.007282971361925867
2023-03-09,-0.02417166837924629
2023-03-10,-0.017486827233209174
2023-03-13,-0.0076673300930790445
2023-03-14,0.023612094144977797
2023-03-15,-0.019033961485836148
2023-03-16,0.021521142043566182
2023-03-17,-0.01186226059394181
2023-03-20,0.007435270409879695
2023-03-21,0.01940009579151673
2023-03-22,-0.020978790783955797
2023-03-23,-0.0010185597326073988
2023-03-24,-0.004604035863843271
2023-03-27,0.0029441841283660733
2023-03-28,0.0002637096159982861
2023-03-29,0.020261952920686253
2023-03-30,0.008710222129311536
2023-03-31,0.02031426107345685
2023-04-03,0.001824040293551407
2023-04-04,-0.015802608026556246
2023-04-05,-0.016798029995296792
2023-04-06,0.0015180503628023315
2023-04-10,0.01750335816297036
2023-04-11,0.005688131635174871
2023-04-12,-0.009500292255778654
2023-04-13,0.015118454667699927
2023-04-14,-0.00028152966504412755
2023-04-17,0.0047133735809439465
2023-04-18,0.00947907536347251
2023-04-19,-0.006433403036052233
2023-04-20,-0.007678137305525963
2023-04-21,-0.0010701623542854646
2023-04-24,0.004608416335365185
2023-04-25,-0.020510132912871546
2023-04-26,-0.00421902021143678
2023-04-27,0.01607459704282015
2023-04-28,0.019175996449554488
2023-05-01,-0.0030764815290541454
2023-05-02,-0.01813315792279588
2023-05-03,-0.006827037671584724
2023-05-04,0.008924616740546426
2023-05-05,0.025533533577553977
2023-05-08,0.011573976354573452
2023-05-09,-0.003472627565006481
2023-05-10,0.010000457703178008
2023-05-11,-0.012370783150940362
2023-05-12,0.002495317052474932
2023-05-15,0.00968949117966747
2023-05-16,-0.00979991357427153
2023-05-17,0.019623397455366506
2023-05-18,0.012832520859339044
2023-05-19,-0.0026502887782882296
2023-05-22,0.010723795497346346
2023-05-23,-0.029035274444507958
2023-05-24,-0.0006334729064836284
2023-05-25,0.03075191473321414
2023-05-26,0.026567886581531166
2023-05-30,0.005518825236652202
2023-05-31,-0.01119966069838988
2023-06-01,0.013497015809173745
2023-06-02,0.009086911261125671
2023-06-05,-0.0022910196008703644
2023-06-06,0.0073863122631350865
2023-06-07,-0.015815095798441876
2023-06-08,0.013527192734222506
2023-06-09,0.003011521387863297
2023-06-12,0.014048061345950885
2023-06-13,0.004212647948237575
2023-06-14,0.005974117965766357
2023-06-15,0.006553538043154377
2023-06-16,-0.0064719043114928945
2023-06-20,-0.0005431280409129326
2023-06-21,0.00034903200056928273
2023-06-22,0.003029763896430082
2023-06-23,-0.008782260692848466
2023-06-26,-0.006946418613277949
2023-06-27,0.023467448541172182
2023-06-28,0.004086666839259151
2023-06-29,0.005816276390698805
2023-06-30,0.015157435372561109
2023-07-03,0.0004579867011689445
2023-07-05,0.0003432557373974908
2023-07-06,-0.012886609274466675
2023-07-07,0.0006288985008721048
2023-07-10,0.007245403177792387
2023-07-11,0.004028219401834726
2023-07-12,0.01764209045614681
2023-07-13,0.021634454001701914
2023-07-14,0.0002501479065828425
2023-07-17,0.009411690069498484
2023-07-18,0.007884176327829673
2023-07-19,-0.004921989852456627
2023-07-20,-0.02338993891483513
2023-07-21,-0.0014318044097819003
2023-07-24,0.0007742310614447803
2023-07-25,0.011607556054624869
2023-07-26,-0.0020152995778183794
2023-07-27,0.0009398550846042178
2023-07-28,0.018786570894781564
2023-07-31,0.0018450881494166465
2023-08-01,-0.0036268855759168522
2023-08-02,-0.034361682291739144
2023-08-03,-0.010498161226565982
2023-08-04,0.004720984392736377
2023-08-07,0.01643532798416253
2023-08-08,-0.0017998353281383384
2023-08-09,-0.03055641437697898
2023-08-10,0.0024431096695927304
2023-08-11,-0.014353246056855408
2023-08-14,0.019028874334939848
2023-08-15,-0.0062825075446684645
2023-08-16,-0.01669096321307808
2023-08-17,-0.027299700059201022
2023-08-18,0.0006318013253831189
2023-08-21,0.015191781708312493
2023-08-22,-0.00023219092247959153
2023-08-23,0.024965850050047814
2023-08-24,-0.02081523197783781
2023-08-25,-0.003243398447746226
2023-08-28,0.009106242534563495
2023-08-29,0.022748454921343694
2023-08-30,0.0013278061324553615
2023-08-31,0.011436628166342382
2023-09-01,-0.00278507913477097
2023-09-05,-0.004674001128771382
2023-09-06,-0.002691630686638058
2023-09-07,-0.012191171827543193
2023-09-08,-0.004329031318070066
2023-09-11,0.01108002307031565
2023-09-12,-0.015487878995096498
2023-09-13,-0.0032393288215698712
2023-09-14,0.01041787378670604
2023-09-15,-0.027405837127719754
2023-09-18,-0.005524853210210334
2023-09-19,-0.0009082826195583706
2023-09-20,-0.014850118981241167
2023-09-21,-0.02560480568076759
2023-09-22,-0.002354449570767725
2023-09-25,0.003124575571475624
2023-09-26,-0.015698522471958683
2023-09-27,0.014569015799759454
2023-09-28,0.030447333570551863
2023-09-29,-0.001338912190378034
2023-10-02,-0.011386173276375044
2023-10-03,-0.018430554172102598
2023-10-04,-0.00349482930820581
2023-10-05,-0.004503025722920335
2023-10-06,0.006617322153332455
2023-10-09,0.015130185475818155
2023-10-10,0.00812161700991702
2023-10-11,0.007020659534853029
2023-10-12,-0.0073145727852738365
2023-10-13,-0.010204721470791735
2023-10-16,0.01332855550502288
2023-10-17,0.007757832825944816
2023-10-18,-0.020293975308146025
2023-10-19,-0.014139070930226762
2023-10-20,-0.016852744217035268
2023-10-23,-0.0011033209795661804
2023-10-24,0.00010011283447202693
2023-10-25,-0.016537632973066613
2023-10-26,-0.010640737817376025
2023-10-27,-0.01364995923516946
2023-10-30,0.012151301213889115
2023-10-31,0.0006838431834515266
2023-11-01,0.012708676879964666
2023-11-02,0.016420039220253254
2023-11-03,0.006842617813120256
2023-11-06,-0.009044423547165815
2023-11-07,-0.014444662278815959
2023-11-08,-0.005006566779171379
2023-11-09,-0.008636060676567218
2023-11-10,0.010470642636971256
2023-11-13,0.004390304982684585
2023-11-14,0.02280056635469105
2023-11-15,-0.00126137359009123
2023-11-16,-0.013438704125550663
2023-11-17,0.010662765308407774
2023-11-20,0.005275957678831928
2023-11-21,-0.008035216593356742
2023-11-22,0.005201159668252603
2023-11-24,0.004795849546593234
2023-11-27,-0.0034703496000328357
2023-11-28,-0.000750466677025113
2023-11-29,-0.0013112890315548024
2023-11-30,0.008028519384188092
2023-12-01,0.004273148132062514
2023-12-04,-0.0024830046079351246
2023-12-05,-0.004827385522030065
2023-12-06,-0.012304098601742674
2023-12-07,0.001721207184899304
2023-12-08,0.007279091496464963
2023-12-11,0.007884357759063503
2023-12-12,0.007998513841994655
2023-12-13,0.002340048588029864
2023-12-14,-0.017411788057987133
2023-12-15,-0.0026497847899375434
2023-12-18,0.008963854610961915
2023-12-19,0.003984938192087901
2023-12-20,-0.014199684076160781
2023-12-21,0.006816571722279404
2023-12-22,0.0007606389635962496
2023-12-26,0.000336350398881419
2023-12-27,0.001724243899153089
2023-12-28,0.0014182895159371484
2023-12-29,0.0008687627280845321
2024-01-02,-0.00362457535217812
2024-01-03,-0.021610330356869347
2024-01-04,0.0012087572984176948
2024-01-05,-0.002462186103022668
2024-01-08,0.01264766858691958
2024-01-09,-0.001279602452700446
2024-01-10,-0.005357866208745921
2024-01-11,-0.00013188377331505583
2024-01-12,-0.010608849236934061
2024-01-16,-0.002155475886923397
2024-01-17,-0.002236435838950346
2024-01-18,0.004914902915983078
2024-01-19,0.012519789056596535
2024-01-22,0.0002953889456940087
2024-01-23,-0.005269595689308902
2024-01-24,-0.003151400178301766
2024-01-25,0.030167417179474403
2024-01-26,-0.003822679781196093
2024-01-29,0.005731525168674435
2024-01-30,0.006881647969530437
2024-01-31,-0.022065286523688936
2024-02-01,0.014845147663932504
2024-02-02,0.009458372755728984
2024-02-05,-0.0061276735382901236
2024-02-06,0.0057461366033901284
2024-02-07,0.010700052766394942
2024-02-08,0.02657489312440015
2024-02-09,0.019327463085207497
2024-02-12,0.01424664781927103
2024-02-13,-0.019904204047780774
2024-02-14,0.01880305035318607
2024-02-15,0.00028303567288427993
2024-02-16,-0.006825551222612681
2024-02-20,-0.0032292797027064567
2024-02-21,-0.011134974821767143
2024-02-22,0.02569793905702027
2024-02-23,-0.0014299092548188844
2024-02-26,0.016825489346243575
2024-02-27,0.026276414269979603
2024-02-28,0.01666674881345579
2024-02-29,0.018723493583262623
2024-03-01,0.020557631341152387
2024-03-04,0.030507450350470956
2024-03-05,-0.001203988342916872
2024-03-06,0.01974415108861609
2024-03-07,0.010209134381718254
2024-03-08,-0.013405601966463733
2024-03-11,-0.025133094955954505
2024-03-12,0.031380456978827194
2024-03-13,-0.007180796271192658
2024-03-14,-0.005962442267584857
2024-03-15,-0.0038206795061134675
2024-03-18,0.0006001489621470628
2024-03-19,-0.007409740878523528
2024-03-20,0.008850689971020332
2024-03-21,0.018543612857611438
2024-03-22,-0.0002841790531585733
2024-03-25,0.011720674034880764
2024-03-26,-0.01126573363187806
2024-03-27,-0.0013434110932313164
2024-03-28,0.0013746042763576715
2024-04-01,0.0007565557521604543
2024-04-02,-0.019681190471905696
2024-04-03,0.008093915466337942
2024-04-04,-0.02738713431240163
2024-04-05,0.008444588235468242
2024-04-08,-0.0014594531711830336
2024-04-09,-0.02358198677128176
2024-04-10,-0.0030847038084713015
2024-04-11,0.01362854961587785
2024-04-12,-0.027278904089260706
2024-04-15,-0.02144892970880945
2024-04-16,0.005155857434579901
2024-04-17,-0.01794856756688531
2024-04-18,-0.007975760956418844
2024-04-19,-0.04737326226172773
2024-04-22,0.026066766977302168
2024-04-23,0.03138867559128751
2024-04-24,-0.0046663644707393825
2024-04-25,-0.0068528246713194015
2024-04-26,0.02178284179181014
2024-04-29,0.01588318521070725
2024-04-30,-0.03112442729972334
2024-05-01,-0.039509031083073846
2024-05-02,0.03541738574740436
2024-05-03,0.02811343585424305
