date,base_mom6_top20,recommended_daily50_cash
2017-03-07,19846.034917559147,19846.034917559147
2017-03-08,19778.5105353699,19778.5105353699
2017-03-09,19704.945418955303,19704.945418955303
2017-03-10,19870.73780017226,19870.73780017226
2017-03-13,20002.298783388138,20002.298783388138
2017-03-14,19785.855920758695,19785.855920758695
2017-03-15,19983.127301730212,19983.127301730212
2017-03-16,19917.632224353594,19917.632224353594
2017-03-17,19917.637842336717,19917.637842336717
2017-03-20,19998.192838440813,19998.192838440813
2017-03-21,19207.495580088635,19207.495580088635
2017-03-22,19400.388314465858,19400.388314465858
2017-03-23,19406.782642018905,19406.782642018905
2017-03-24,19454.948494784043,19454.948494784043
2017-03-27,19460.214579460993,19460.214579460993
2017-03-28,19772.229207405937,19772.229207405937
2017-03-29,19739.076979175723,19739.076979175723
2017-03-30,19926.793992297324,19926.793992297324
2017-03-31,19817.12399435538,19817.12399435538
2017-04-03,19811.35587000919,19811.35587000919
2017-04-04,19756.651026572854,19756.651026572854
2017-04-05,19556.159560816817,19556.159560816817
2017-04-06,19648.01508444549,19648.01508444549
2017-04-07,19635.50971696357,19635.50971696357
2017-04-10,19544.024389061542,19544.024389061542
2017-04-11,19529.840742554046,19529.840742554046
2017-04-12,19319.05410412729,19319.05410412729
2017-04-13,19131.481850871463,19309.394577075233
2017-04-17,19327.00510433179,19309.394577075233
2017-04-18,19158.25266926456,19309.394577075233
2017-04-19,19163.880224810884,19309.394577075233
2017-04-20,19523.286211836785,19309.394577075233
2017-04-21,19450.74318583184,19309.394577075233
2017-04-24,19741.25759635504,19309.394577075233
2017-04-25,19980.76344753472,19534.00626131654
2017-04-26,19933.70040363852,19487.995517204636
2017-04-27,19999.68538833259,19552.505119530462
2017-04-28,19954.771487647744,19508.595465152055
2017-05-01,20168.960796444993,19717.99563697927
2017-05-02,19872.299775778047,19427.967768403923
2017-05-03,19741.014231545585,19299.617685595967
2017-05-04,19814.711318290047,19371.666952266245
2017-05-05,20010.413406709602,19562.993266227084
2017-05-08,19839.25916916931,19395.665928783656
2017-05-09,20038.43014456164,19590.383567606725
2017-05-10,20365.998856008053,19910.628050616964
2017-05-11,20430.45401156387,19973.642029812876
2017-05-12,20762.06530461733,20297.838704871792
2017-05-15,21071.74925336041,20600.598317118885
2017-05-16,21333.890568377108,20856.878318748044
2017-05-17,20418.39492413265,19961.852575921097
2017-05-18,20757.108396125303,19951.871649633136
2017-05-19,20846.922559513143,20028.225689353847
2017-05-22,21087.601451793882,20259.452680268274
2017-05-23,21128.00274155489,20298.267337307676
2017-05-24,21218.58035681336,20385.28780354778
2017-05-25,21388.19072654365,20548.237263091047
2017-05-26,21460.512621738173,20617.718944864584
2017-05-30,21585.747877409343,20738.035982436228
2017-05-31,21685.73057961589,20834.092180616444
2017-06-01,21925.40426177953,21064.35343785805
2017-06-02,22182.960563175788,21311.79503108858
2017-06-05,22150.354191401748,21280.469171315413
2017-06-06,22244.37434449234,21370.796980615334
2017-06-07,22343.695440260093,21466.217554854615
2017-06-08,22655.79996799787,21766.06516556821
2017-06-09,21710.891475805463,20858.264962282065
2017-06-12,21547.926573750025,20701.6999907141
2017-06-13,21751.464038330694,20897.244165890224
2017-06-14,21586.043618614793,20738.320109342327
2017-06-15,21468.82082851076,20625.700873124744
2017-06-16,21461.476375883263,20618.644850617424
2017-06-19,21962.899554986485,21100.376222155992
2017-06-20,21805.72193653477,20949.37125695409
2017-06-21,22116.375562366713,21247.82494533982
2017-06-22,22089.859131839992,21222.34986365574
2017-06-23,22244.453882961003,21370.873395462513
2017-06-26,21956.945341218274,21094.655841279065
2017-06-27,21236.623295111367,20402.622162578475
2017-06-28,21719.484658037316,20866.52067449273
2017-06-29,21118.240807282134,20288.888772091585
2017-06-30,21102.80336905854,20274.057590370398
2017-07-03,20909.008206239174,20087.87311890364
2017-07-05,21128.65099680392,20298.89013438456
2017-07-06,20855.672739897786,20036.632234112003
2017-07-07,21255.303275690432,20026.61391799495
2017-07-10,21321.248259444586,20078.733562626592
2017-07-11,21544.72081465148,20289.18305601265
2017-07-12,21838.241422797826,20565.598489780707
2017-07-13,21762.447824535677,20494.221830837472
2017-07-14,21816.54305742486,20545.164615939604
2017-07-17,21673.336269378487,20410.30333077686
2017-07-18,21811.66568622123,20540.571477878828
2017-07-19,22158.568738550093,20867.258446437892
2017-07-20,22138.124724481477,20848.005825463766
2017-07-21,22218.103800217017,20923.324049459763
2017-07-24,22513.416222161875,21201.426877484297
2017-07-25,22452.56359298169,21144.120489367317
2017-07-26,22503.25640602627,21191.859133666032
2017-07-27,21944.00616492797,20665.199697538817
2017-07-28,22190.0310854802,20896.88729713076
2017-07-31,22008.014848059833,20725.47821775772
2017-08-01,22222.34678658493,20927.319772025094
2017-08-02,21960.657643301638,20680.880796207166
2017-08-03,21993.689287739307,20711.98749220024
2017-08-04,22129.08802959619,20839.495752006504
2017-08-07,22446.638308189285,21138.54050581374
2017-08-08,22320.8341704227,21020.067716014848
2017-08-09,22198.039459718602,20904.428976241008
2017-08-10,21386.312720511156,20140.006334382488
2017-08-11,21727.552406894058,20129.936331215296
2017-08-14,22141.805912270935,20129.936331215296
2017-08-15,22076.90594601684,20060.868398532286
2017-08-16,22200.997465157907,20173.6280234974
2017-08-17,21742.90523660211,19757.368248059694
2017-08-18,21845.858725355625,19747.489563935666
2017-08-21,21804.501038571725,19747.489563935666
2017-08-22,22298.018707232804,19747.489563935666
2017-08-23,22243.71954734506,19689.52759628097
2017-08-24,22361.235046208003,19679.682832482828
2017-08-25,22032.51438781296,19679.682832482828
2017-08-28,22195.23683101867,19679.682832482828
2017-08-29,22267.76676765708,19679.682832482828
2017-08-30,22582.941402922686,19948.386273991546
2017-08-31,22834.60641357571,20170.691719264723
2017-09-01,22896.985874875445,20225.79391199368
2017-09-05,22695.51400229938,20047.82600844275
2017-09-06,22619.682622106488,19980.841215063178
2017-09-07,22708.86308151571,20059.617766826137
2017-09-08,22618.149473645488,19979.486925682995
2017-09-11,23088.9399466446,20395.354373680093
2017-09-12,23104.45128461081,20409.056138913227
2017-09-13,23058.13833103036,20368.146114349616
2017-09-14,23089.600993207667,20395.938301696824
2017-09-15,23154.237670761107,20453.034380914236
2017-09-18,23455.35583674105,20719.02371250354
2017-09-19,23574.366394016128,20824.150344364654
2017-09-20,24153.77188929538,21335.96164577502
2017-09-21,24051.257820594376,21245.407000811832
2017-09-22,24076.713499323414,21267.89298716292
2017-09-25,23517.774142040133,20774.160217640674
2017-09-26,23436.15771589778,20702.06526924836
2017-09-27,23891.508647130202,21104.294372374425
2017-09-28,24030.550288742368,21227.11523638687
2017-09-29,24292.097536382982,21458.150044109443
2017-10-02,24449.36221222057,21597.068019624196
2017-10-03,24496.19171286316,21638.434330202126
2017-10-04,24386.63663328141,21541.660087786924
2017-10-05,24472.386174032516,21617.40597629634
2017-10-06,24563.082576755245,21697.521619466734
2017-10-09,24566.64247513392,21700.66621549995
2017-10-10,24573.02324277049,21706.30259453791
2017-10-11,24761.359756371894,21872.66752706753
2017-10-12,24810.9365554426,21916.46063268851
2017-10-13,24879.95022028989,21977.42307420551
2017-10-16,24896.774292921476,21992.28442878145
2017-10-17,24728.05212155015,21843.24560396892
2017-10-18,24948.024632990408,22037.55583794501
2017-10-19,24878.858321518583,21976.458557755963
2017-10-20,25126.943132710443,22195.60147426395
2017-10-23,25046.799276723268,22124.807304089445
2017-10-24,25190.523826485925,22251.764762135634
2017-10-25,24892.14493600771,21988.195138627947
2017-10-26,24948.039280940466,22037.568777046283
2017-10-27,25813.863414348536,22802.384748110748
2017-10-30,26021.32788189727,22985.64614276036
2017-10-31,26094.626279295902,23050.393454391928
2017-11-01,25933.97756217818,22908.486224226115
2017-11-02,25976.209773119157,22945.791570860292
2017-11-03,26338.63340180262,23265.934390646547
2017-11-06,26466.030636204778,23378.46929904265
2017-11-07,26358.9457565198,23283.87707981193
2017-11-08,26635.89019204531,23528.512819582327
2017-11-09,26356.994811213113,23282.153734306015
2017-11-10,26541.387227927036,23445.03469338817
2017-11-13,26550.429720865108,23453.0222774141
2017-11-14,26431.163911662883,23347.670171645528
2017-11-15,26304.94885184849,23236.179523822007
2017-11-16,26747.143698466203,23626.787348166665
2017-11-17,26747.592804885284,23627.184061250497
2017-11-20,27020.77488187576,23868.496364094808
2017-11-21,27450.20442628208,24247.82810288118
2017-11-22,27327.4178917164,24139.366004120035
2017-11-24,27415.500939727117,24217.173169916467
2017-11-27,26949.13244567129,23805.211827084426
2017-11-28,27063.088111011035,23905.87327723603
2017-11-29,26074.63678575409,23032.735960999955
2017-11-30,26291.285339900136,23224.110014835467
2017-12-01,26047.21619440953,23008.514291278414
2017-12-04,25474.4789929451,22502.593351908723
2017-12-05,25493.88059047517,22519.731533997452
2017-12-06,25549.09997417133,22568.508953029337
2017-12-07,26028.126788177167,22991.65187984715
2017-12-08,26210.885900874073,23153.090078269703
2017-12-11,26195.811240060335,23139.774046868104
2017-12-12,26115.660515500982,23068.97380941793
2017-12-13,26011.10972908829,22976.620052863433
2017-12-14,25918.13303327288,22894.490138539466
2017-12-15,26137.953882977738,23088.66640383421
2017-12-18,26338.160335921795,23265.516513242765
2017-12-19,26200.19007248425,23143.6420390425
2017-12-20,26146.156556089827,23095.91214250039
2017-12-21,26240.182025985807,23178.968479565316
2017-12-22,26368.717170791173,23292.508548266418
2017-12-26,26432.601573658023,23348.94011413438
2017-12-27,26541.456500034394,23445.095884121976
2017-12-28,26607.94108438209,23503.824290938905
2017-12-29,26409.98358927288,23328.96077303776
2018-01-02,26880.510921190224,23744.595778331757
2018-01-03,27093.3157274734,23932.574500897514
2018-01-04,27072.102170232225,23913.83574465925
2018-01-05,27438.196506997418,24237.22104297861
2018-01-08,27741.242402358614,24504.91321254827
2018-01-09,27811.607676534015,24567.06958290242
2018-01-10,27672.51351941929,24444.202329913813
2018-01-11,28364.70365687685,25055.640671389723
2018-01-12,28443.614498593324,25125.345672331823
2018-01-16,27891.544856993525,24637.681188583414
2018-01-17,28334.209761203132,25028.704232993823
2018-01-18,28290.83560360186,24990.390160672527
2018-01-19,28607.87726825129,25270.44533499794
2018-01-22,28883.348945136495,25513.780130054314
2018-01-23,28866.46989857889,25498.870214881605
2018-01-24,28661.626015249716,25317.92368370981
2018-01-25,28621.666443621136,25282.62584734882
2018-01-26,28897.199999346078,25526.015302379517
2018-01-29,28558.015713422446,25226.400693593572
2018-01-30,28326.459759985013,25021.858356933455
2018-01-31,28520.582370593303,25193.334372915528
2018-02-01,28237.57638611474,24943.344232326534
2018-02-02,27600.873430114698,24380.919866010932
2018-02-05,26472.44953972808,23384.13936498553
2018-02-06,26986.802393400278,23372.447295303038
2018-02-07,27037.165731882946,23372.447295303038
2018-02-08,25708.288364877506,23372.447295303038
2018-02-09,26234.444200569396,23372.447295303038
2018-02-12,26542.68753076497,23372.447295303038
2018-02-13,26818.578305820258,23372.447295303038
2018-02-14,27271.648432971364,23372.447295303038
2018-02-15,27699.539707754473,23372.447295303038
2018-02-16,27428.32105701836,23131.910928775273
2018-02-20,27630.529207949596,23302.444915405013
2018-02-21,27406.967825880027,23290.79369294731
2018-02-22,27649.50069313166,23290.79369294731
2018-02-23,28026.09525177065,23290.79369294731
2018-02-26,28520.719806838348,23690.20086564564
2018-02-27,28247.736222302796,23463.452172258156
2018-02-28,28136.296548686132,23370.886897950186
2018-03-01,27805.80505647199,23359.20145450121
2018-03-02,28193.335010324026,23359.20145450121
2018-03-05,28777.295273790514,23359.20145450121
2018-03-06,29296.938957857714,23359.20145450121
2018-03-07,29373.66117454037,23359.20145450121
2018-03-08,29637.556324225377,23359.20145450121
2018-03-09,30179.26947536323,23774.479680173386
2018-03-12,30106.886511169887,23717.45817695873
2018-03-13,29837.040943932552,23504.880534537464
2018-03-14,29937.910421405497,23584.343006102183
2018-03-15,29722.71365551429,23414.816333427218
2018-03-16,29779.276851800158,23459.37541600679
2018-03-19,29334.70827686496,23447.645728298787
2018-03-20,29758.972204504116,23447.645728298787
2018-03-21,29733.08628455531,23447.645728298787
2018-03-22,28737.982005937694,23447.645728298787
2018-03-23,27967.60535382288,23447.645728298787
2018-03-26,28820.745608535115,23447.645728298787
2018-03-27,27915.99043964455,23447.645728298787
2018-03-28,27377.745898589535,23447.645728298787
2018-03-29,28032.355247619827,23447.645728298787
2018-04-02,27336.681675041233,23447.645728298787
2018-04-03,27771.084586368175,23447.645728298787
2018-04-04,28035.252047329905,23447.645728298787
2018-04-05,28409.250974546332,23447.645728298787
2018-04-06,27826.364833562893,23447.645728298787
2018-04-09,27900.48843496661,23447.645728298787
2018-04-10,28572.46476678798,23447.645728298787
2018-04-11,28459.053625707038,23447.645728298787
2018-04-12,28832.349301244703,23447.645728298787
2018-04-13,28595.582634948492,23447.645728298787
2018-04-16,28833.764956190313,23447.645728298787
2018-04-17,29478.030847067148,23447.645728298787
2018-04-18,29649.769908421542,23572.527932113964
2018-04-19,29620.242983828408,23549.05307018853
2018-04-20,29360.0031795919,23342.15399227459
2018-04-23,29206.649642191875,23330.48291527845
2018-04-24,28677.59504936704,23330.48291527845
2018-04-25,28588.053689975888,23330.48291527845
2018-04-26,29076.578588310345,23330.48291527845
2018-04-27,29195.79659957682,23330.48291527845
2018-04-30,28980.016176417135,23330.48291527845
2018-05-01,28926.220948026647,23330.48291527845
2018-05-02,28952.420913619244,23330.48291527845
2018-05-03,29154.229163326218,23330.48291527845
2018-05-04,29327.822279457247,23330.48291527845
2018-05-07,29655.438426067467,23330.48291527845
2018-05-08,29769.326573940296,23330.48291527845
2018-05-09,30504.61457779593,23330.48291527845
2018-05-10,30591.536707709936,23385.297296493853
2018-05-11,30704.329353604277,23471.520148987314
2018-05-14,30673.239042325302,23447.75357003948
2018-05-15,30559.53911156928,23360.837155583904
2018-05-16,30787.535549264376,23535.126029300325
2018-05-17,31162.8226809177,23822.009333957907
2018-05-18,31038.89185627093,23727.272047424864
2018-05-21,31520.62753680275,24095.5285431741
2018-05-22,31292.424105039532,23921.081435568743
2018-05-23,31527.041818046997,24100.43185598487
2018-05-24,31807.401183423957,24314.74888006376
2018-05-25,31735.464747868675,24259.758019422017
2018-05-29,31609.502786375608,24163.46805708016
2018-05-30,31935.63701886493,24412.777075394515
2018-05-31,31682.086595961315,24218.953794272504
2018-06-01,32489.13276527645,24835.88960831006
2018-06-04,32770.08114170614,25050.65689412999
2018-06-05,33104.46129807479,25306.269400341822
2018-06-06,33164.347405926615,25352.04854669284
2018-06-07,32516.86954814667,24857.092626637186
2018-06-08,32892.63771215205,25144.34365014032
2018-06-11,33006.884333316004,25231.677974877457
2018-06-12,33371.80282809169,25510.635111645537
2018-06-13,33294.18335396717,25451.299927024294
2018-06-14,33552.48222092691,25648.753093660365
2018-06-15,33561.13156843632,25655.364973438125
2018-06-18,33934.251905195255,25940.591900278854
2018-06-19,33817.975595468204,25851.70600685393
2018-06-20,34173.416150295074,26123.417857267843
2018-06-21,33703.69126744256,25764.342857603042
2018-06-22,33427.24730278775,25553.01891003408
2018-06-25,32302.25975916873,24693.03700020891
2018-06-26,32680.228952128036,24680.69048170881
2018-06-27,32133.505217709648,24255.454642744506
2018-06-28,32493.954568800327,24243.326915423135
2018-06-29,32460.17456817734,24243.326915423135
2018-07-02,32890.91241791158,24243.326915423135
2018-07-03,32680.7182111628,24076.274710507907
2018-07-05,32993.361308074236,24064.23657315265
2018-07-06,33533.49417092803,24446.159010489573
2018-07-09,33748.511695827256,24602.908336310964
2018-07-10,33692.40057455221,24562.00292436806
2018-07-11,33809.71878537078,24647.528745860996
2018-07-12,34391.784650409754,25071.85895788098
2018-07-13,34192.91217733886,24926.87949124028
2018-07-16,34231.90375260736,24955.304630720955
2018-07-17,34588.01510001119,25214.91237036477
2018-07-18,34640.52947317378,25253.195727002923
2018-07-19,34607.204395203116,25228.901504905003
2018-07-20,34632.29727413967,25247.194394556984
2018-07-23,34623.88977524677,25241.06526725015
2018-07-24,33934.59033526051,24738.561005992633
2018-07-25,34566.99045866671,25199.585255247403
2018-07-26,34577.53563959682,25207.272768170977
2018-07-27,33729.944615168846,24589.372800651534
2018-07-30,32737.065962531742,23865.557104715794
2018-07-31,32652.439724205356,23803.863966862595
2018-08-01,32924.56070814348,24002.242126010995
2018-08-02,34319.28948372723,25019.00945871518
2018-08-03,34082.931952227395,24846.703114231066
2018-08-06,34438.74574886654,25106.093937222235
2018-08-07,34592.15757108808,25217.932261644983
2018-08-08,34502.33217149695,25152.448897746417
2018-08-09,34525.49854923935,25169.337354138737
2018-08-10,35248.45022892222,25696.374340751063
2018-08-13,35115.11537202184,25599.17226879241
2018-08-14,35640.249378994624,25981.998745831643
2018-08-15,35166.028354430426,25636.28820002565
2018-08-16,35340.47614537435,25763.461897305933
2018-08-17,35515.79156495514,25891.268102117672
2018-08-20,35781.799951134235,26085.19013343093
2018-08-21,36072.93556197321,26297.430092676088
2018-08-22,36335.05044342898,26488.513730975817
2018-08-23,36756.7416610736,26795.92966882355
2018-08-24,37187.376547242,27109.865605504536
2018-08-27,37491.18268976131,27331.342473692916
2018-08-28,37585.86959628932,27400.369911197533
2018-08-29,37818.33759449058,27569.84075786537
2018-08-30,37810.781813068555,27564.332538735274
2018-08-31,38302.60090533874,27922.872202772287
2018-09-04,38863.20724985508,28331.55826961876
2018-09-05,38176.2973932624,27830.796031882877
2018-09-06,38218.13967359147,27861.299355904885
2018-09-07,38247.32084050478,27882.572636966448
2018-09-10,38697.16524405668,28210.512450311115
2018-09-11,39097.16786862408,28502.11724744154
2018-09-12,39169.75528735849,28555.033999018255
2018-09-13,39073.050498827426,28484.535510985486
2018-09-14,39189.59285127405,28569.495726131714
2018-09-17,38358.16351939104,27963.377748995343
2018-09-18,38734.408205209606,28237.662837494892
2018-09-19,38057.745878565845,27744.371122971384
2018-09-20,38057.73680297527,27744.364506800423
2018-09-21,37913.75067701469,27639.397582906506
2018-09-24,38136.6851936172,27801.91845275718
2018-09-25,38913.96244100424,28368.55916988628
2018-09-26,38802.79733652583,28287.519007276183
2018-09-27,39069.1884050403,28481.720016770887
2018-09-28,39116.17242283952,28515.97170447801
2018-10-01,38726.899298403405,28232.18879029767
2018-10-02,37990.680234112035,27695.47978465447
2018-10-03,38113.36405471551,27784.91717436398
2018-10-04,37410.13932204847,27272.26127434771
2018-10-05,37174.29197117467,27100.326855218136
2018-10-08,36626.41391391225,26700.919801544413
2018-10-09,36445.95664810873,26569.365153766146
2018-10-10,34564.02222444436,26556.080471189263
2018-10-11,34182.46018271388,26556.080471189263
2018-10-12,35263.81441508312,26556.080471189263
2018-10-15,34975.40428971098,26556.080471189263
2018-10-16,36256.630520820254,26556.080471189263
2018-10-17,35957.427074326224,26556.080471189263
2018-10-18,35427.860405287356,26556.080471189263
2018-10-19,34689.39883093575,26556.080471189263
2018-10-22,34877.33458075553,26556.080471189263
2018-10-23,34523.895810964874,26556.080471189263
2018-10-24,32824.18135448259,26556.080471189263
2018-10-25,32843.47387357723,26556.080471189263
2018-10-26,32142.68327165565,26556.080471189263
2018-10-29,31710.42416178592,26556.080471189263
2018-10-30,32756.07380703409,26556.080471189263
2018-10-31,33709.89241520412,26556.080471189263
2018-11-01,34107.839544460025,26556.080471189263
2018-11-02,33714.007613176145,26556.080471189263
2018-11-05,33783.16414540182,26556.080471189263
2018-11-06,33860.543571332106,26556.080471189263
2018-11-07,34765.52078212548,26556.080471189263
2018-11-08,34351.58738421589,26556.080471189263
2018-11-09,34050.460192069826,26556.080471189263
2018-11-12,32981.581030541645,26556.080471189263
2018-11-13,32928.01413056754,26556.080471189263
2018-11-14,32629.981544613165,26556.080471189263
2018-11-15,32964.94113178555,26556.080471189263
2018-11-16,32978.88293772787,26556.080471189263
2018-11-19,31364.205981879866,26556.080471189263
2018-11-20,30694.542602613372,26556.080471189263
2018-11-21,31084.666705134347,26556.080471189263
2018-11-23,31057.770931012856,26556.080471189263
2018-11-26,31668.275330877255,26556.080471189263
2018-11-27,31701.97466408338,26556.080471189263
2018-11-28,32793.22013298584,26556.080471189263
2018-11-29,33110.01615136544,26556.080471189263
2018-11-30,33128.20644021487,26556.080471189263
2018-12-03,33505.12662585567,26556.080471189263
2018-12-04,32571.1331888044,25802.52154346836
2018-12-06,32653.44719826249,25789.62028269663
2018-12-07,31699.133880415135,25789.62028269663
2018-12-10,31721.04108109488,25789.62028269663
2018-12-11,31896.249830803794,25789.62028269663
2018-12-12,32155.875324448585,25789.62028269663
2018-12-13,32294.804946427834,25789.62028269663
2018-12-14,31755.700412651226,25789.62028269663
2018-12-17,30636.65553557975,25789.62028269663
2018-12-18,30563.553561869467,25789.62028269663
2018-12-19,30148.062248064536,25789.62028269663
2018-12-20,29529.18601464009,25789.62028269663
2018-12-21,29034.70994287191,25789.62028269663
2018-12-24,28236.591169652114,25789.62028269663
2018-12-26,29579.43692490762,25789.62028269663
2018-12-27,29808.364989122656,25789.62028269663
2018-12-28,29798.3294934636,25789.62028269663
2018-12-31,30166.29710911092,25789.62028269663
2019-01-02,29788.910090287645,25789.62028269663
2019-01-03,29050.314781670124,25789.62028269663
2019-01-04,30001.842780797397,25789.62028269663
2019-01-07,30510.203075601345,25789.62028269663
2019-01-08,30731.186056777748,25789.62028269663
2019-01-09,30869.06730084856,25789.62028269663
2019-01-10,30923.360417688888,25789.62028269663
2019-01-11,30903.83956159936,25789.62028269663
2019-01-14,30763.889362913036,25789.62028269663
2019-01-15,31227.008209251147,25789.62028269663
2019-01-16,31222.322633812524,25789.62028269663
2019-01-17,31553.737499165414,25789.62028269663
2019-01-18,31770.351413410695,25953.769177646707
2019-01-22,31461.93672162827,25701.81969124168
2019-01-23,31550.319584313023,25774.021234987005
2019-01-24,31261.30616850513,25537.920998464117
2019-01-25,31409.29059515502,25658.812127466124
2019-01-28,30987.119059751836,25313.93263776045
2019-01-29,31041.82699197139,25358.62452758366
2019-01-30,31675.319871854943,25876.136209032677
2019-01-31,32133.018480931518,26250.038401625014
2019-02-01,32315.194272268312,26398.86106891583
2019-02-04,32563.963329913386,26602.084968351057
2019-02-05,32812.805225750184,26805.36837060987
2019-02-06,32665.438180135257,26684.981591234588
2019-02-07,32656.642783025654,26677.796473782222
2019-02-08,32979.95516156111,26941.91614736075
2019-02-11,33247.578263752475,27160.542253521744
2019-02-12,33492.644400872894,27360.7411708493
2019-02-13,33450.433898558294,27326.258655384165
2019-02-14,33753.464465601886,27573.809753843245
2019-02-15,33894.93246874312,27689.377499751165
2019-02-19,34008.05637165074,27781.790442445257
2019-02-20,33703.33668582969,27532.85947259938
2019-02-21,33784.65192786492,27599.287350432554
2019-02-22,34660.74948343284,28314.987137269414
2019-02-25,34695.786787418925,28343.609738525192
2019-02-26,34593.430534483996,28259.993081976638
2019-02-27,34545.053438807015,28220.47296593048
2019-02-28,34567.23591591572,28238.594228839287
2019-03-01,34676.96587309118,28328.23459646843
2019-03-04,34420.73942354029,28118.918619999724
2019-03-05,34447.00810040032,28140.377972682232
2019-03-06,34186.256777020564,27927.365545727855
2019-03-07,33974.984724734204,27754.77362166077
2019-03-08,34028.71001705323,27798.66277534703
2019-03-11,34589.37110853356,28256.676864200504
2019-03-12,34643.481552794816,28300.88065540767
2019-03-13,34794.185250290844,28423.993205474668
2019-03-14,34858.7089054564,28476.703735203275
2019-03-15,35019.55338309933,28608.100470225905
2019-03-18,35077.66754065503,28655.574966542536
2019-03-19,35179.83811409422,28739.039938184913
2019-03-20,35186.521310032535,28744.49956066422
2019-03-21,35784.32868198137,29232.859111440433
2019-03-22,35035.75315394077,28621.334353215705
2019-03-25,35121.13893337637,28691.087525967505
2019-03-26,35306.351904735406,28842.391320024035
2019-03-27,35104.74542949295,28677.695378985336
2019-03-28,35363.8508439518,28889.36323345876
2019-03-29,35845.67260769593,29282.972063221445
2019-04-01,35933.0116730322,29354.320910215058
2019-04-02,35925.26037232248,29347.988733814844
2019-04-03,35936.52416680952,29357.19032930168
2019-04-04,35463.16044960714,28970.491029269466
2019-04-05,35672.361609123,29141.391203936048
2019-04-08,35688.111196191436,29154.257323737445
2019-04-09,35627.332185572646,29104.605861217584
2019-04-10,35969.504198181865,29384.132307706997
2019-04-11,36014.343636471116,29420.76244806242
2019-04-12,36056.51463778412,29455.212694451762
2019-04-15,36103.03484828207,29493.215887732455
2019-04-16,35800.14088281159,29245.77638154542
2019-04-17,35352.98209750792,28880.484359794933
2019-04-18,35508.194913837164,29007.280489809447
2019-04-22,35645.56781657069,29119.50287483804
2019-04-23,35810.309489986335,29254.083298898568
2019-04-24,35687.111815614684,29153.440911842215
2019-04-25,35836.915795391826,29275.818466387856
2019-04-26,36054.496593332624,29453.564117789745
2019-04-29,36138.6810564577,29522.335913728082
2019-04-30,36505.168616102914,29821.726166159973
2019-05-01,36141.972503303165,29525.02475561642
2019-05-02,36421.2058259878,29753.135458874345
2019-05-03,37345.20625401323,30507.967960314538
2019-05-06,37123.94270445278,30327.213803144754
2019-05-07,36347.85713753293,29693.215601367283
2019-05-08,36395.275231879175,29731.952292047605
2019-05-09,36012.099344621296,29418.929045847904
2019-05-10,36123.59403697857,29510.011057259086
2019-05-13,34668.03316737705,28320.93730915738
2019-05-14,35557.95727086,28306.776840502804
2019-05-15,36111.67147408358,28306.776840502804
2019-05-16,36637.540064832065,28306.776840502804
2019-05-17,36061.474957234175,27847.54590545911
2019-05-20,35246.11421368117,27833.622132506378
2019-05-21,35729.86272625004,27833.622132506378
2019-05-22,35855.22535597117,27833.622132506378
2019-05-23,35090.22653429819,27833.622132506378
2019-05-24,35138.96823924186,27833.622132506378
2019-05-28,35401.51275517404,27833.622132506378
2019-05-29,34921.36105227581,27833.622132506378
2019-05-30,35660.277680740895,27833.622132506378
2019-05-31,35112.16114166699,27833.622132506378
2019-06-03,34652.026707143166,27833.622132506378
2019-06-04,35640.71699090049,27833.622132506378
2019-06-05,36414.09405498482,27833.622132506378
2019-06-06,36837.93927826336,27833.622132506378
2019-06-07,37434.83959684656,27833.622132506378
2019-06-10,37906.458779551765,28170.364500515756
2019-06-11,37628.95500239653,27964.136253287605
2019-06-12,37774.813364891495,28072.531586674646
2019-06-13,37958.851773104885,28209.300601992498
2019-06-14,37771.300745387714,28069.921166842272
2019-06-17,37704.07735290761,28019.96378411394
2019-06-18,38007.90491574863,28245.754677436635
2019-06-19,38607.962709675856,28691.690470980717
2019-06-20,38816.605474093725,28846.74433022481
2019-06-21,38451.656526174804,28575.53078989533
2019-06-24,38101.75506424351,28315.499860095442
2019-06-25,37306.865409177524,27724.77384553622
2019-06-26,37185.82707463109,27634.823633554202
2019-06-27,37654.988291002126,27983.4830151002
2019-06-28,37881.57060325045,28151.868734339372
2019-07-01,38375.8127489078,28519.16712735611
2019-07-02,38655.41875740041,28726.957657766194
2019-07-03,38892.79901215597,28903.367919156703
2019-07-05,38984.20365894337,28971.295715631088
2019-07-08,38921.91332875259,28925.004361523428
2019-07-09,39213.90087643036,29141.996291461543
2019-07-10,39271.26841809326,29184.62925194305
2019-07-11,39329.20642910485,29227.686159424782
2019-07-12,39493.2505632688,29349.596335219492
2019-07-15,39671.32349280558,29481.932076785306
2019-07-16,39222.527988889786,29148.40757097416
2019-07-17,39163.868339406894,29104.814374442252
2019-07-18,39516.25526459742,29366.692388043142
2019-07-19,39018.04901508328,28996.448052457272
2019-07-22,39265.29187211399,29180.18775347258
2019-07-23,39326.591907052745,29225.743164970176
2019-07-24,40330.69706145143,29971.94866943994
2019-07-25,40270.34620700168,29927.098645921415
2019-07-26,40501.10647237191,30098.589230824637
2019-07-29,40054.31169493554,29766.551574379162
2019-07-30,39805.74320695978,29581.826724444178
2019-07-31,39277.21209204745,29189.046321412283
2019-08-01,39164.51886038852,29105.297812192908
2019-08-02,38729.87777733593,28782.292231331445
